,game_id,red_win,total_moves
939,oOeja6,0.5,87
940,BN3rBP,0.5,119
941,BN3R95,0.5,133
942,vREZOz,0.0,64
943,ZObymG,0.5,101
944,WwbKQA,0.5,89
945,bQb34Q,0.5,86
946,VOoQ4G,0.5,141
947,JKXYwE,0.5,59
948,PNPVpW,0.5,58
949,PNPEe1,0.5,50
950,j6Epey,0.5,106
951,6ovBoE,0.5,68
952,lR6Nwm,0.5,186
953,GEzzRv,0.0,218
954,6ovvqa,0.5,80
955,WwNBQV,0.0,132
956,MN2ZP6,0.5,69
957,4akmX9,0.5,142
958,Ww9mbJ,0.0,62
959,El5Gaa,0.5,111
960,NRzqn0,0.0,150
961,GEzzbV,0.5,108
962,w5yyoX,0.5,70
963,NRAG2l,0.0,74
964,Elwmgg,1.0,51
965,5oJoyk,0.0,32
966,vRLW6z,0.0,54
967,1oeoza,1.0,45
968,j6JQRy,1.0,37
969,g2By0N,0.0,62
970,NRlR25,0.0,25
971,RO5rGe,1.0,59
972,BN4AMr,1.0,21
973,BN4LZK,1.0,39
974,ZOlpvY,0.0,74
975,w5QnK6,1.0,51
976,yMPGMR,0.0,64
977,w5QnEN,0.0,42
978,YOKvba,0.0,48
979,PNVX1N,1.0,43
980,XKwyv3,1.0,57
981,QEl9M2,0.0,71
982,yMP25d,0.0,50
983,lRNwor,0.0,86
984,Wwl6vy,1.0,47
985,rR9qrA,1.0,45
986,vRnQNv,1.0,31
987,1oeBpv,0.0,78
988,LwY2W2,1.0,45
989,2mBXeK,0.0,44
990,oO1GAw,1.0,55
991,JKBJWE,0.0,70
992,BNnPpr,1.0,25
993,zw0E3Y,1.0,43
994,Ak5OKR,0.0,56
995,0aGVJ3,1.0,57
996,4aZkp9,1.0,79
997,rRrzZ6,0.0,54
998,WwbMME,1.0,79
999,2mR5EJ,0.0,56
1000,3gRkBr,1.0,49
1001,anmbGq,0.0,36
1002,6oZzvK,1.0,44
1003,yMjJ5J,0.0,47
1004,mNLv6p,1.0,35
1005,PNp2vW,0.0,66
1006,dPb5aP,1.0,28
1007,3gRkr5,0.0,30
1008,pwBGLX,1.0,52
1009,QEB5oW,0.0,60
1010,bQvznE,0.5,56
1011,bQv5Bd,1.0,81
1012,YONZ4E,1.0,83
1013,LwP0rb,0.0,40
1014,2meypv,0.0,50
1015,VONZaO,1.0,63
1016,BN0y2X,1.0,95
1017,0aL4a4,0.0,70
1018,BN0yyr,1.0,63
1019,g21qwb,1.0,49
1020,lREZZr,1.0,15
1021,4a6Kke,1.0,55
1022,3gBeGd,0.0,50
1023,g21Pg5,0.0,30
1024,lREQV9,1.0,49
1025,qRj23W,1.0,47
1026,XKRXdK,1.0,47
1027,rRNJll,1.0,37
1028,GEngob,0.0,44
1029,krEWqR,0.0,68
1030,KN3ejk,0.0,62
1031,g2nLXp,1.0,111
1032,g2nqjp,0.0,58
1033,ElyKj0,0.5,19
1034,5obYrJ,1.0,41
1035,MN2VgJ,1.0,41
1036,QEr2dj,0.0,64
1037,BN9r1w,1.0,75
1038,LwLBlK,0.0,48
1039,1o5ZZQ,0.0,76
1040,3gaZab,1.0,81
1041,GEnEJ9,1.0,43
1042,NReWr0,1.0,24
1043,3gaBbP,0.5,55
1044,BN90PX,1.0,46
1045,VOWNjr,0.0,90
1046,6owdo9,0.0,36
1047,rR5QVE,0.0,74
1048,5obZEJ,1.0,43
1049,ElyLyV,0.0,50
1050,w5dQoA,1.0,31
1051,pwB9Va,1.0,47
1052,El54d0,0.5,33
1053,Lwvqjb,0.0,68
1054,PNPQ9A,1.0,74
1055,no26ZR,0.5,97
1056,vR5JgP,1.0,61
1057,ROwqe6,0.5,87
1058,j6eAjp,0.5,59
1059,RO5Vg4,1.0,43
1060,qRwNk5,1.0,51
1061,2mLRk3,1.0,55
1062,QEBwEY,0.0,50
1063,6oJPZO,1.0,49
1064,anGgXG,1.0,93
1065,MN9w9q,0.5,87
1066,dPPKZ2,1.0,68
1067,vRRrY1,0.0,34
1068,j6ZvVW,0.0,60
1069,an1YkK,1.0,93
1070,qR42ay,1.0,111
1071,BNWg9z,0.0,92
1072,vROQ31,0.5,46
1073,AkWoOV,1.0,121
1074,4aYJEW,1.0,37
1075,g2raB5,1.0,19
1076,ElopLp,0.5,90
1077,BNWdmz,0.0,72
1078,4aYNMM,0.0,44
1079,4aYNQX,1.0,91
1080,Elo3QV,0.0,130
1081,BNW5RJ,1.0,145
1082,LwWm2Y,0.0,48
1083,Ak6qpB,1.0,113
1084,oOqpWV,0.0,184
1085,g2rMom,0.0,72
1086,BNry5l,1.0,125
1087,QEmagV,1.0,129
1088,JK0o2y,1.0,53
1089,3gNYY4,0.0,78
1090,MN6O6q,0.5,120
1091,vRbjeE,0.0,44
1092,AkNonb,1.0,121
1093,9ZLM9w,1.0,59
1094,zwKd9L,0.0,28
1095,OWrEqz,1.0,97
1096,PNOOw1,1.0,75
1097,QEaq3j,0.0,54
1098,5oWW9A,0.0,76
1099,2mro6E,0.0,90
1100,g2r15b,0.0,82
1101,AkWZRE,0.0,72
1102,4aYyYY,1.0,53
1103,1o6Kqg,1.0,83
1104,j6wVrX,1.0,69
1105,BNWgPw,0.5,47
1106,mNbeRa,0.0,36
1107,pwpLp4,0.0,88
1108,4aYyXX,1.0,65
1109,w5WavN,0.0,56
1110,LwWWXb,0.0,96
1111,3gPPV5,1.0,113
1112,dP4ZX3,1.0,135
1113,g2JQRb,0.0,72
1114,GE0K1n,0.0,58
1115,dP4y3r,1.0,57
1116,anAPZz,1.0,47
1117,GE0YLv,0.5,64
1118,g2J0L5,0.5,32
1119,ZOA4qY,0.0,72
1120,bQ1Wmd,0.0,68
1121,rRONGB,1.0,91
1122,BNrKrX,1.0,47
1123,Ak6KN4,1.0,39
1124,YOmNqa,0.0,48
1125,nobEqR,1.0,81
1126,yMLPKd,0.5,47
1127,2mGBl3,1.0,69
1128,nobNQk,0.5,41
1129,GE060a,0.0,116
1130,qRO9ra,1.0,97
1131,oOq1y3,0.5,34
1132,WwJYg2,1.0,63
1133,dP4MVA,0.5,78
1134,PNLRMG,0.0,108
1135,2mG4Gz,0.0,40
1136,YOmozr,1.0,111
1137,PNm3ZN,0.0,64
1138,kr1Wdy,1.0,57
1139,vRdXvg,1.0,97
1140,zwr4ZG,1.0,61
1141,XKjGvW,1.0,89
1142,0a5Kn4,0.5,45
1143,lRYqz5,0.0,108
1144,VOdjwQ,1.0,74
1145,WwKNbA,1.0,65
1146,Ak0Yl5,0.0,62
1147,GEK43a,0.5,5
1148,e36lpj,0.0,74
1149,KNlBQ5,0.5,89
1150,ElKyg0,0.5,73
1151,BNrvRz,1.0,109
1152,XKj1dK,0.5,100
1153,9ZVoPw,1.0,29
1154,GE0LWP,0.0,50
1155,dP43KA,0.5,92
1156,9ZVOdV,0.5,71
1157,zwrJGG,1.0,35
1158,BNrjLK,0.0,172
1159,g2JWZz,0.0,80
1160,VOd9X1,1.0,41
1161,nopEMl,0.5,180
1162,anOGna,0.0,78
1163,GEKZ3G,1.0,35
1164,1o9XRg,0.0,40
1165,j6NJ5y,1.0,137
1166,nopNP5,1.0,75
1167,NR0zWO,0.0,96
1168,0a5o54,0.0,64
1169,QE29nY,1.0,70
1170,KNgR5k,0.0,70
1171,lRYMKn,0.0,58
1172,1o9AjX,1.0,75
1173,kroMn9,1.0,85
1174,nop0BK,1.0,95
1175,bQmeBG,0.0,92
1176,PNm59N,0.0,42
1177,BNVZVg,1.0,73
1178,zwOVvy,1.0,83
1179,mN1QGZ,0.0,136
1180,qR00l5,0.0,86
1181,qR0JJy,1.0,73
1182,vRkWEO,0.0,55
1183,Lw19qK,0.0,50
1184,krLRZX,1.0,65
1185,KNB4zE,1.0,51
1186,JKoYdk,0.0,58
1187,e3vgg3,1.0,83
1188,OWqGaK,0.5,30
1189,YOAb4Z,0.0,52
1190,3gmRWQ,1.0,79
1191,1o9RRb,0.0,92
1192,XKqYM0,1.0,13
1193,YOAv1m,1.0,13
1194,YOAvQE,1.0,45
1195,Ak0zoV,1.0,89
1196,9ZYgyr,0.0,42
1197,MNYOwP,1.0,85
1198,yMprEW,0.0,142
1199,ROeyPY,0.0,108
1200,JKoM6E,0.0,42
1201,mN1OWA,1.0,43
1202,noplak,0.5,109
1203,ElkOdV,1.0,121
1204,PNmvLA,0.0,88
1205,vRZQ11,0.0,60
1206,4amJv9,1.0,27
1207,KNgLVN,0.5,78
1208,j6NMg1,1.0,67
1209,KNBWVM,0.0,50
1210,dPyZ6r,0.0,96
1211,1oZZk0,1.0,97
1212,pwdeLM,0.5,66
1213,WwpaGy,0.5,70
1214,qR003R,0.5,80
1215,GEY3W9,1.0,33
1216,e3vNmq,1.0,27
1217,2mWld5,0.0,80
1218,mNa3P6,0.5,82
1219,6og3MK,1.0,41
1220,KNBZEE,1.0,75
1221,VOpjBP,0.0,77
1222,2mWE33,0.0,136
1223,pwX532,0.0,94
1224,bQwv3G,1.0,35
1225,lR06nO,0.0,66
1226,GEYjLG,0.0,54
1227,NRqQ5O,0.0,86
1228,yMbmlA,1.0,173
1229,yMbeGd,1.0,67
1230,Lw1A4R,1.0,20
1231,Wwp2aA,1.0,61
1232,JKW4la,1.0,85
1233,OWqEJG,0.0,60
1234,KNBr3n,1.0,37
1235,3gZEPW,1.0,81
1236,PNqdGM,1.0,67
1237,PN3bVG,1.0,49
1238,mNdj52,1.0,57
1239,ZOLjzP,1.0,67
1240,vR2RqE,1.0,43
1241,krkK6R,0.0,90
1242,4aWbRe,0.0,70
1243,zwWmbd,0.0,34
1244,lRzKEY,0.0,70
1245,j6kjnX,0.0,40
1246,VOQbg1,0.0,30
1247,yM6Yyb,1.0,57
1248,QELYoY,1.0,87
1249,PN3Y3p,0.0,44
1250,rRGLAB,0.0,62
1251,MNQPjP,1.0,33
1252,YO5dLn,1.0,55
1253,2ml1y2,0.0,37
1254,krY5k9,1.0,63
1255,lRqrKN,1.0,48
1256,ROWoMe,0.0,86
1257,2mnNPo,1.0,29
1258,ROWewo,0.0,66
1259,XKMJG1,0.0,43
1260,noBENl,0.5,78
1261,mN01XA,0.0,80
1262,ZO0POl,1.0,85
1263,vRkmbE,1.0,98
1264,vRkmBR,1.0,113
1265,lR0m5J,1.0,109
1266,3gZpGb,0.0,67
1267,ROqbyN,1.0,37
1268,0apRjZ,1.0,23
1269,w5KBNN,1.0,181
1270,YOpM3E,0.0,58
1271,OWqM3y,1.0,63
1272,yMb16w,1.0,137
1273,3gZMg5,1.0,63
1274,PNqMeG,1.0,55
1275,e3v9wj,1.0,27
1276,2mWPA3,0.0,92
1277,qR0AGR,1.0,56
1278,AkdEpB,1.0,97
1279,qRQVjQ,0.5,94
1280,g24qJ1,1.0,59
1281,GE3VGn,1.0,93
1282,JKyWp1,0.0,88
1283,LwnEn2,0.5,23
1284,g24KNO,1.0,83
1285,BNvV0l,0.5,88
1286,g24vn6,0.0,34
1287,e3Nqqp,0.0,116
1288,bQ3bz3,1.0,87
1289,qRQ1bb,0.0,76
1290,2mlqY5,1.0,93
1291,pwnqRa,0.5,116
1292,5olXNp,0.0,38
1293,PN3yWG,1.0,43
1294,YO52pa,0.0,212
1295,e3Np5q,1.0,79
1296,XKPYRO,1.0,165
1297,j6ZXPW,0.0,58
1298,QEZjzV,0.0,58
1299,bQlKy2,1.0,67
1300,lRZoRO,0.0,60
1301,6oN4Py,0.5,75
1302,w5e1Ak,1.0,71
1303,ROWeyG,1.0,28
1304,OWKqWz,0.0,88
1305,j6lPe0,0.5,51
1306,LwZrBb,1.0,25
1307,NRYamO,1.0,67
1308,BNKn05,1.0,47
1309,zwG0Qd,1.0,57
1310,XK45e1,0.5,74
1311,NRYjjO,0.0,70
1312,mN0qP3,0.0,86
1313,9ZeP6r,1.0,47
1314,4aGM3W,1.0,125
1315,e30MRw,1.0,51
1316,yMK0MA,1.0,75
1317,PNwW0p,1.0,97
1318,MNKWGJ,0.5,99
1319,OWoOLy,0.0,74
1320,pw5j42,1.0,47
1321,6oEqgE,0.0,71
1322,3gJQ53,0.0,34
1323,lRPdRr,1.0,81
1324,zwMwkQ,0.5,90
1325,GEGzOG,0.0,78
1326,AkBQNd,0.0,86
1327,GEGB2Y,1.0,89
1328,BN6mp5,0.0,86
1329,rR6qa6,1.0,47
1330,e3BAqw,1.0,93
1331,3gJwqQ,1.0,93
1332,rR6qMB,1.0,45
1333,qRBAll,0.0,60
1334,yMVwwN,0.0,74
1335,noL6pb,1.0,49
1336,4a5N4Y,0.0,86
1337,QEEKGQ,0.0,10
1338,rRRjPl,1.0,79
1339,NRR0l0,0.5,58
1340,vR2voP,1.0,31
1341,QEL9rJ,0.0,60
1342,mNdgGp,1.0,41
1343,WwG2oB,0.0,62
1344,zwWq2o,1.0,21
1345,5ol2kk,1.0,52
1346,w5b6Kk,0.0,30
1347,w5b6e0,0.5,100
1348,MNQeYg,0.0,106
1349,2mlXBW,0.0,80
1350,lRzjPr,1.0,101
1351,MNQ0Ng,0.0,40
1352,AkyE95,0.5,78
1353,9Zp2Jm,0.0,174
1354,2mlVaz,0.0,102
1355,lRzebO,1.0,47
1356,3glY9Q,1.0,97
1357,bQ02OB,1.0,99
1358,noakeR,1.0,75
1359,anKaVz,0.0,114
1360,QEKZOl,0.0,76
1361,YO4q39,1.0,67
1362,e30orw,1.0,119
1363,GEZ0dG,0.0,68
1364,6o322L,1.0,73
1365,ElZKGy,0.0,50
1366,j6lbJX,1.0,75
1367,ElZKb0,0.5,178
1368,PNoLBN,1.0,97
1369,YO4mQB,0.0,80
1370,XK4qdr,0.0,38
1371,mN0bp2,1.0,65
1372,w5vlwX,1.0,97
1373,0aypQM,0.0,72
1374,pwjXN6,1.0,103
1375,5oPgGk,0.5,27
1376,GEZZl9,0.0,54
1377,w5e1Y4,0.0,54
1378,MN6MO6,1.0,41
1379,LwQ514,0.0,134
1380,e3wemw,0.0,38
1381,e3oObb,0.0,64
1382,0akAK3,0.0,64
1383,MNGAgg,1.0,93
1384,5oWl0p,1.0,69
1385,rRaA0E,1.0,81
1386,dPBgXo,1.0,59
1387,3gz0Or,0.0,132
1388,now2qJ,1.0,44
1389,BNWndr,1.0,57
1390,LwQrkY,0.0,60
1391,6o0Zoy,0.0,104
1392,AkWP19,0.0,82
1393,oOjer3,0.0,40
1394,zw2N4r,0.0,27
1395,w5W196,0.0,34
1396,e3wjNe,1.0,41
1397,vRO1mE,0.5,80
1398,oOjLzq,1.0,69
1399,krdWvq,1.0,99
1400,6o0939,0.0,50
1401,MNVrzB,1.0,165
1402,w5wvmK,1.0,49
1403,vRdyQO,0.0,102
1404,Ak6Yrd,1.0,79
1405,pwY0AR,0.0,60
1406,oOq0pX,0.0,90
1407,2mGRM5,1.0,91
1408,6o2ElE,1.0,55
1409,6o2Zza,0.0,34
1410,JK0Xov,0.0,180
1411,BNrJ0r,1.0,45
1412,nobJ1V,0.0,72
1413,GE0edN,1.0,59
1414,1oQqeb,1.0,105
1415,ZOABjG,1.0,55
1416,AkNbQd,1.0,117
1417,zwKgPy,0.0,26
1418,qR4NlW,0.0,56
1419,rRZBG6,0.0,56
1420,XKonnr,0.0,72
1421,1o4J1g,1.0,61
1422,6oNzMK,1.0,93
1423,pwWmWa,1.0,263
1424,9ZZe2V,0.0,7
1425,6ooEgK,1.0,35
1426,MNNK4B,1.0,65
1427,KNNwEE,1.0,71
1428,XKKWRW,1.0,93
1429,XKKErd,1.0,99
1430,bQQ6wM,0.5,72
1431,lRRg45,0.0,118
1432,AkkPmB,0.0,86
1433,rRRgeB,1.0,59
1434,2mm6e2,1.0,81
1435,YOOl5a,1.0,41
1436,6ooqJQ,0.0,54
1437,6ooVNO,1.0,107
1438,0aalor,0.0,76
1439,ZOE02G,1.0,95
1440,1oOmrG,0.0,121
1441,ElNnAj,1.0,86
1442,6odo09,0.0,54
1443,j6K6Jp,0.5,153
1444,PNkPLN,1.0,64
1445,dPKAqP,1.0,61
1446,5oKwOJ,0.0,118
1447,rRNpLl,1.0,43
1448,AkAb62,1.0,42
1449,GEy3qb,0.0,100
1450,yMXdBJ,0.5,96
1451,2mezj5,1.0,49
1452,6oJjbb,0.0,92
1453,NRL4mg,1.0,87
1454,qRjAPK,0.0,76
1455,bQR5E3,1.0,133
1456,0a6GZM,0.0,86
1457,OWBW9m,0.0,60
1458,noeNJJ,1.0,85
1459,LwLE6O,1.0,69
1460,ElyB3r,0.0,34
1461,oOBV2A,0.5,59
1462,lRaWEm,0.0,28
1463,BNYlqX,1.0,93
1464,4aeKMn,1.0,51
1465,QEKKl2,1.0,75
1466,ROWWv5,1.0,55
1467,krYYM5,0.0,184
1468,0ayLqR,1.0,117
1469,BNK9Wz,1.0,69
1470,PNo63M,0.0,68
1471,KNZ3G5,0.0,86
1472,PNo1L9,0.0,40
1473,bQ0qLd,1.0,77
1474,PNo1wp,0.0,50
1475,g20j6p,0.5,58
1476,ROWzON,0.0,34
1477,9ZeJdG,1.0,111
1478,vRyAag,0.5,48
1479,PNoE2N,0.0,80
1480,XK4W4r,0.0,66
1481,VOj6kO,1.0,57
1482,MNZn1B,0.0,116
1483,VOjbBP,0.5,84
1484,g20ENb,0.5,71
1485,NRYOGE,0.0,88
1486,e30Y5N,0.0,44
1487,qRXLjz,0.0,74
1488,dPmnmj,0.0,52
1489,5oP6jJ,0.0,44
1490,ROWr64,1.0,57
1491,3gQeqO,0.0,64
1492,LwZ3kK,0.0,50
1493,e30QMw,0.5,124
1494,dPmnaj,0.0,52
1495,bQ0BRE,0.0,32
1496,vRyvE1,0.0,46
1497,ROWRro,1.0,35
1498,ROWbnY,1.0,107
1499,ElZday,0.0,74
1500,w5vL4e,1.0,55
1501,BNKaRJ,0.0,60
1502,6o34OO,0.0,84
1503,WwZO0y,0.5,108
1504,qRXMGl,0.0,66
1505,PNmav1,1.0,169
1506,LwB5y4,1.0,37
1507,vRZl9j,1.0,91
1508,dPZmBo,0.0,54
1509,ZOyqwy,1.0,169
1510,NR0wOL,0.0,74
1511,zwOGaL,0.0,126
1512,e365rw,0.5,30
1513,5okjO3,1.0,79
1514,LwBwzR,1.0,71
1515,vRZEl2,0.0,64
1516,KNgkwv,0.0,90
1517,kroAl4,0.0,72
1518,KNgJvj,0.0,96
1519,2m90Yv,1.0,61
1520,OWq3gw,0.0,194
1521,2m9QjK,1.0,137
1522,g2QLo6,0.0,80
1523,Lw1rXB,0.0,128
1524,NRqazL,0.0,44
1525,XKMNa0,0.0,52
1526,yMbANw,1.0,62
1527,oOkeQ6,0.0,76
1528,VOpvJo,0.5,80
1529,GEYeGv,1.0,58
1530,AkdQb5,0.0,130
1531,3gZjQ5,1.0,81
1532,KNBjqk,0.0,84
1533,NRqbaL,0.5,133
1534,Lw1GrK,0.5,87
1535,OWqLLg,0.0,154
1536,QEL0aQ,0.0,50
1537,yM6ZyR,1.0,61
1538,noyk6J,1.0,51
1539,anPvqV,0.5,35
1540,YO5zbo,1.0,65
1541,PN3JYO,0.0,72
1542,ZOLoRr,0.0,67
1543,dP2Wlz,0.0,32
1544,BNo16K,0.0,78
1545,2m95GE,0.0,22
1546,JKp6L2,1.0,51
1547,XKkbj1,1.0,133
1548,anlYRB,0.0,54
1549,yMKgKw,0.0,94
1550,9ZE0Xw,0.0,150
1551,lRJveY,1.0,67
1552,yMVWvV,1.0,56
1553,bQLkwG,0.5,44
1554,9ZnQ3r,1.0,77
1555,lRPdpv,1.0,71
1556,krGZ6v,0.0,42
1557,e3Bo3p,0.0,60
1558,pw5XwW,0.0,52
1559,PNgqn9,1.0,83
1560,mN3dv2,0.5,75
1561,BN6vrK,1.0,81
1562,krGqRv,1.0,85
1563,bQLW5M,0.5,159
1564,zwMjpd,0.5,257
1565,9ZnogW,1.0,137
1566,yMVBj4,1.0,68
1567,pw5v65,1.0,101
1568,g2yeZO,1.0,71
1569,GEGP4P,0.5,90
1570,LweYzB,0.0,40
1571,QEglOj,0.0,66
1572,mN3bPa,1.0,41
1573,GEX0mv,0.0,24
1574,9ZaV9P,1.0,85
1575,6o62QK,0.0,62
1576,e3Lzn3,1.0,57
1577,5oBl9p,0.0,90
1578,noEpBJ,1.0,73
1579,vRzZV1,0.0,48
1580,QE1K5j,0.5,158
1581,mNk0N6,1.0,58
1582,QE1KMX,1.0,129
1583,NR1L2y,1.0,57
1584,mNkzB2,1.0,90
1585,XK11a3,1.0,31
1586,QE1reW,0.0,89
1587,LwXLP2,1.0,151
1588,MN11Gp,0.0,26
1589,g2eejO,1.0,27
1590,YO11YZ,0.5,62
1591,g2eeAY,1.0,53
1592,ElX4Xj,0.0,72
1593,PN1Vp3,1.0,57
1594,ElX4Ga,0.5,51
1595,NR1lE0,0.0,20
1596,ZO1l6Y,0.0,70
1597,zwX0WY,0.5,110
1598,VO1nzo,1.0,141
1599,BNYG9l,0.0,70
1600,vRzmAz,0.0,42
1601,pwz21G,1.0,80
1602,2mLbOv,1.0,79
1603,KN5JME,0.0,38
1604,w5zqkA,1.0,41
1605,0aPrkr,1.0,55
1606,KN5QbN,0.0,96
1607,AkX4nN,0.0,114
1608,w52E24,0.0,15
1609,WwZOvJ,1.0,107
1610,e32Wan,0.0,38
1611,2mLZyv,0.5,93
1612,AkKMzR,0.0,66
1613,mN0gRA,0.0,52
1614,zwG1Lo,0.0,64
1615,yMQqZW,1.0,91
1616,rRX0yM,1.0,49
1617,QEKOkJ,0.5,174
1618,yMKWEd,0.5,38
1619,LwKVmK,1.0,61
1620,rRKVjb,0.0,84
1621,vRWlRE,1.0,11
1622,NRwm6g,1.0,99
1623,yMK0nV,0.0,46
1624,9ZEQrw,0.0,164
1625,LwK0Pm,0.0,68
1626,yMKZPb,1.0,49
1627,e35mqJ,0.0,84
1628,BNplbK,1.0,91
1629,LwK0d4,1.0,55
1630,nojkMV,0.0,68
1631,BNplkz,1.0,51
1632,2mOyaJ,1.0,33
1633,0a0KmM,0.0,66
1634,lRJrWY,0.0,82
1635,0a0KnO,1.0,111
1636,1oWlWE,1.0,43
1637,nojLWa,0.0,52
1638,GEm3EN,0.5,66
1639,w599a4,0.0,78
1640,5oEjk3,1.0,75
1641,pw050M,0.0,44
1642,BNp69l,1.0,67
1643,9ZEw69,0.5,206
1644,j6oJlW,1.0,89
1645,krqpKX,1.0,45
1646,ZOL1gl,0.0,88
1647,e35akw,1.0,67
1648,MNKELr,1.0,89
1649,9Zpvw9,0.0,74
1650,2mlkp5,0.0,52
1651,w59YBe,1.0,55
1652,anPZnA,0.0,84
1653,OWPXk5,1.0,65
1654,NRGpBB,0.5,173
1655,GE32VP,0.0,70
1656,6olVjb,0.0,54
1657,dP2qA3,1.0,93
1658,1olr5a,0.5,8
1659,e3N1JL,0.5,10
1660,LwnRrY,1.0,51
1661,VOQygr,0.0,80
1662,krkWlX,0.5,78
1663,ZO4Kol,0.0,76
1664,QEKoZJ,0.0,23
1665,bQ3AAd,1.0,53
1666,oO6jE3,0.5,8
1667,yMQlYN,0.0,14
1668,vRyyVg,0.0,30
1669,OWKK5K,1.0,25
1670,lRqqX5,1.0,107
1671,j6ll4M,0.5,112
1672,OWKo33,1.0,85
1673,0ay02p,1.0,71
1674,yMQBVJ,0.0,70
1675,WwZmBV,1.0,75
1676,vRyWvj,1.0,186
1677,w5vQzN,1.0,227
1678,PNoE1G,1.0,62
1679,OWKkey,0.0,104
1680,0ayWrM,1.0,91
1681,0ayWeO,0.0,31
1682,noaJAR,0.0,146
1683,dPmQGB,1.0,37
1684,noaJLV,1.0,66
1685,5oPyLJ,0.0,40
1686,e30EzL,0.0,54
1687,dPmkJo,0.5,35
1688,anKrpB,1.0,85
1689,2mE3Z2,1.0,290
1690,mN3Aqp,0.5,165
1691,noLJWa,1.0,59
1692,0aOWzZ,0.0,73
1693,vRVAjE,0.0,94
1694,e3Bqb3,1.0,51
1695,bQLvGB,0.0,76
1696,6omvVy,1.0,49
1697,zwMPl6,0.0,71
1698,OWVpjm,0.5,69
1699,2mEp4o,1.0,97
1700,WwgO0q,0.0,72
1701,BN6evr,1.0,47
1702,noLMJK,1.0,129
1703,j6Q5Yy,1.0,79
1704,NR6MGB,1.0,193
1705,3gJ3Nr,1.0,53
1706,ElnA40,0.0,102
1707,JKLRNz,1.0,67
1708,dPe0v2,1.0,97
1709,9ZnXyV,1.0,67
1710,0aOr66,1.0,87
1711,oOOlR6,1.0,19
1712,g22wL6,0.5,195
1713,e33eNb,1.0,73
1714,mNNjna,0.0,96
1715,nooWyk,1.0,105
1716,4aajaW,1.0,53
1717,0aaal6,1.0,183
1718,9ZZjqV,0.0,60
1719,g22e36,0.5,26
1720,LwwXaR,0.5,17
1721,dPPLor,0.5,99
1722,annG0A,0.5,40
1723,yMMB5V,1.0,129
1724,Akkw2R,1.0,72
1725,1ooAkO,0.0,52
1726,MNNpdg,0.0,42
1727,Lw6q0K,0.0,48
1728,noZVp5,1.0,69
1729,3gNrg5,0.0,72
1730,noZVzl,1.0,33
1731,6oNkKQ,1.0,95
1732,pwWNAG,0.0,74
1733,QEZGMV,0.0,62
1734,w5eGVO,1.0,31
1735,9ZLzXP,0.0,25
1736,oOpY9K,0.5,70
1737,e3oVmj,1.0,131
1738,g2qNJm,0.0,44
1739,OWr6qy,0.0,26
1740,3gN90b,0.0,62
1741,2moXJo,0.0,74
1742,vRb6L2,1.0,37
1743,oOpGaK,0.0,94
1744,0a4jq3,0.0,32
1745,9ZL5kl,1.0,111
1746,KNpL0M,1.0,91
1747,ZOo99G,0.5,90
1748,MN6eb6,1.0,69
1749,g2qNdY,0.0,88
1750,qR4AVN,0.5,57
1751,2movW3,0.0,42
1752,1o4y9Q,0.0,56
1753,3gNngQ,1.0,55
1754,6oNP6b,0.0,116
1755,OWwwQn,1.0,63
1756,AkwbNb,1.0,71
1757,2mZzqJ,0.0,82
1758,4a4LyX,1.0,63
1759,yMByJw,1.0,133
1760,Elw6Gg,1.0,141
1761,6oXPjE,1.0,37
1762,5oZ2Ap,0.0,52
1763,e32ndb,1.0,103
1764,j69NBp,1.0,76
1765,vRnZRE,0.5,75
1766,ZOlyQ2,1.0,75
1767,4arwQ1,1.0,59
1768,0a2p24,1.0,71
1769,qR9QQz,0.0,114
1770,PNVeLW,1.0,121
1771,RO5g35,0.0,108
1772,9ZdAZe,0.0,46
1773,ZOlNJY,1.0,71
1774,lRNGYE,1.0,53
1775,BN4bLP,1.0,165
1776,an5g3z,1.0,57
1777,mNo6W6,0.0,26
1778,RO5Yr5,1.0,55
1779,VOlY0O,0.0,70
1780,OWle4g,0.0,98
1781,vRnpmP,0.0,112
1782,QEl9Ll,1.0,53
1783,3g6X5W,0.0,82
1784,JKYNd1,0.5,89
1785,QElGmB,0.0,68
1786,JKY3mM,1.0,75
1787,OWlnB5,1.0,49
1788,no4QNd,0.0,62
1789,qR96bR,1.0,51
1790,pw9eE5,0.0,50
1791,bQawrQ,0.0,62
1792,vRA2W2,1.0,71
1793,krAr9o,0.5,68
1794,ZO3OdP,1.0,37
1795,ZOmQvN,1.0,81
1796,MNKEb0,0.5,70
1797,e35Jde,1.0,19
1798,nojYg5,1.0,33
1799,QEWP9W,1.0,65
1800,bQg9jd,0.0,112
1801,YOkr0r,0.0,24
1802,g2po6z,1.0,58
1803,NRwvrl,1.0,73
1804,PNw5BO,0.0,56
1805,2mOvpW,0.0,16
1806,zw9dJo,0.5,93
1807,NRwk3w,1.0,47
1808,YOk3ro,0.0,146
1809,0aOM6O,0.0,130
1810,j6QWWX,0.0,50
1811,NR6JgL,0.0,56
1812,BN6R0a,0.5,68
1813,LweBZm,0.5,60
1814,qRBd1z,0.0,44
1815,pw5dyG,1.0,161
1816,an3l3z,1.0,47
1817,QEgWjJ,0.0,50
1818,2mEOkE,1.0,50
1819,j6Qo2p,0.5,45
1820,0aO0vO,1.0,73
